"APP ID"	"Date Announced"	"CIA_NAME"	"GRANT_TYPE"	"SUB_TYPE"	"SIMPLIFIED TITLE"	"ADMIN_ INSTITUTION"	"STATE"	"2014"	"2015"	"2016"	"2017"	"2018"	"2019"	"2020"	"TOTAL"	"BROAD_RESEARCH_AREA"	"FOR_ CATEGORY"	"FIELD_OF_  RESEARCH"	"RESEARCH_KW_1"	"RESEARCH_KW_2"	"RESEARCH_KW_3"	"RESEARCH_KW_4"	"RESEARCH_KW_5"	"Sector"
"1093089"	2015-03-25	"Ms Amy Hamilton"	"NHMRC Postgraduate Scholarships"	"Dora Lush Biomedical Postgraduate Scholarship"	"Integrated Clinical and Scientific Studies in Post-Operative Crohn’s Disease"	"University of Melbourne"	"VIC"	NA	27643	27643	14321.5	NA	NA	NA	69608	"Clinical Medicine and Science"	"MEDICAL MICROBIOLOGY"	"Medical Microbiology not elsewhere classified"	"inflammatory bowel disease (IBD)"	"microbiology"	"immunology"	"bioinformatics"	"clinical research"	"University"
"1093096"	2015-03-25	"Ms Abigail Haynes"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"How can we influence the ways that research and other information are used in health policy and program organisations?"	"University of Sydney"	"NSW"	NA	27643	14321.5	NA	NA	NA	NA	41965	"Public Health"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Public Health and Health Services not elsewhere classified"	"policy making"	"organisational processes"	"qualitative research"	"intervention"	"evaluation"	"University"
"1093101"	2015-03-25	"Ms Angelique  Ralph"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"The impact of living kidney donation on donor-recipient relationships"	"University of Sydney"	"NSW"	NA	34979	34979	35479	NA	NA	NA	105437	"Health Services"	"PSYCHOLOGY"	"Health, Clinical and Counselling Psychology"	"kidney transplantation"	"health psychology"	"qualitative methods"	"nephrology"	"allied health"	"University"
"1093107"	2015-03-25	"Ms Helen Phelan"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"Determinants of Glycemic Control in Australian Children with Type 1 Diabetes- A National Population Based Study."	"University of Sydney"	"NSW"	NA	34979	34979	17989.5	NA	NA	NA	87948	"Public Health"	"PAEDIATRICS AND REPRODUCTIVE MEDICINE"	"Paediatrics"	"type 1 diabetes mellitus (insulin-dependent diabetes mellitus)"	"glycaemic control"	"outcomes research"	"epidemiology"	"public health impact"	"University"
"1093115"	2015-03-25	"Ms Natasha Franklin"	"NHMRC Postgraduate Scholarships"	"Training Scholarship for Aboriginal Health Research"	"The Indigenous Australian Malnutrition project"	"Baker IDI Heart and Diabetes Institute"	"VIC"	NA	34979	35479	NA	NA	NA	NA	70458	"Public Health"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Aboriginal and Torres Strait Islander Health"	"indigenous health"	"malnutrition"	"nutrition"	"screening"	"burden of disease"	"Research"
"1093129"	2015-03-25	"Dr Kacey O'Rourke"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Assessing the utility of circulating cell-free microRNA as biomarkers for response in a variety of Non Hodgkin Lymphomas"	"University of Queensland"	"QLD"	NA	40057	40057	10514.25	NA	NA	NA	90628	"Clinical Medicine and Science"	"ONCOLOGY AND CARCINOGENESIS"	"Haematological Tumours"	"non-Hodgkin lymphoma"	"microrna"	"biomarkers"	"sequencing"	"cancer"	"University"
"1093145"	2015-03-25	"Mr Sam Brilleman"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"Joint longitudinal and time-to-event models for applications in health research"	"Monash University"	"VIC"	NA	27643	27643	28143	NA	NA	NA	83429	"Public Health"	"STATISTICS"	"Biostatistics"	"biostatistics"	"longitudinal"	"survival analysis"	"dementia"	"lung cancer"	"University"
"1093152"	2015-03-25	"Dr Mervyn Kyi"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Proactive Specialist Diabetes Inpatient Team to improve outcomes in hospitalised patients with diabetes"	"University of Melbourne"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Endocrinology"	"diabetes"	"hospitals"	"length of stay"	"hyperglycaemia"	"hypoglycaemia"	"University"
"1093169"	2015-03-25	"Dr Gabrielle Diplock"	"NHMRC Postgraduate Scholarships"	"Training Scholarship for Aboriginal Health Research"	"Alice Springs Hospital Readmission Prevention Project"	"Baker IDI Heart and Diabetes Institute"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Health Services"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Aboriginal and Torres Strait Islander Health"	"readmission rates"	"discharge planning"	"Aboriginal health"	"chronic diseases"	"prognostic indicators"	"Research"
"1093182"	2015-03-25	"Mr Matthew Poole"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"Speech impairment in frontotemporal dementia and primary progressive aphasia"	"University of Melbourne"	"VIC"	NA	34979	15074.5833	NA	NA	NA	NA	50054	"Health Services"	"NEUROSCIENCES"	"Neurosciences not elsewhere classified"	"dementia"	"frontotemporal dementia"	"Alzheimer disease"	"speech"	"aphasia"	"University"
"1093229"	2015-03-25	"Mr Chris Schilling"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"The economics of surgery: using routine and registry data to improve policy, with particular reference to congenital heart disease (the Fontan procedure) and prosthetic surgery (hip and knee replacements)"	"University of Melbourne"	"VIC"	NA	27643	27643	28143	NA	NA	NA	83429	"Public Health"	"APPLIED ECONOMICS"	"Health Economics"	"economic evaluation"	"modelling"	"cost-effectiveness"	"statistics"	"surgery"	"University"
"1093259"	2015-03-25	"Ms Sarah Milne"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"Does rehabilitation increase the functional independence of people with Friedreich ataxia?"	"Murdoch Childrens Research Institute"	"VIC"	NA	34979	34979	9244.75	NA	NA	NA	79203	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Physiotherapy"	"neurodegenerative disorders"	"cerebellar disorders"	"physiotherapy"	"rehabilitation"	"functional independence"	"Research"
"1093437"	2015-03-25	"Dr SHEKEEB MOHAMMAD"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Advances in the understanding of autoimmune encephalitides and associated movement disorders in children"	"University of Sydney"	"NSW"	NA	40057	27204.6667	NA	NA	NA	NA	67262	"Clinical Medicine and Science"	"NEUROSCIENCES"	"Central Nervous System"	"movement disorders"	"neurology"	"neuroimmunology"	"encephalitis"	"encephalopathy"	"University"
"1093468"	2015-03-25	"Dr Norelle Sherry"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Understanding the disease burden and antibiotic resistance in patients with bloodstream infections caused by Enterobacteriaceae in Australia"	"University of Melbourne"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"MEDICAL MICROBIOLOGY"	"Medical Bacteriology"	"bacteraemia"	"enteric bacteria"	"antimicrobial resistance"	"epidemiology"	"genomics"	"University"
"1093506"	2015-03-25	"Dr Yet Khor"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Domiciliary oxygen therapy in interstitial lung disease"	"Institute for Breathing and Sleep"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"OTHER MEDICAL AND HEALTH SCIENCES"	"Medical and Health Sciences not elsewhere classified"	"oxygen therapy"	"pulmonary fibrosis"	"oxygen radicals"	"exercise test"	"clinical trial"	"Research"
"1093519"	2015-03-25	"Ms Yao Wang"	"NHMRC Postgraduate Scholarships"	"Dora Lush Biomedical Postgraduate Scholarship"	"HtrA4-induced endothelial dysfunction in early-onset preeclampsia"	"Monash University"	"VIC"	NA	27643	27643	28143	NA	NA	NA	83429	"Basic Science"	"PAEDIATRICS AND REPRODUCTIVE MEDICINE"	"Reproduction"	"pregnancy complications"	"placentation"	"reproduction"	"protein expression"	"protein biochemistry"	"University"
"1093521"	2015-03-25	"Dr Jason Trubiano"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Antibiotic Allergy Testing and its Impact on Antimicrobial Stewardship in the Immunocompromised Host"	"University of Melbourne"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"IMMUNOLOGY"	"Allergy"	"allergy testing"	"antibiotic use"	"antibiotic resistance"	"immunocompromised"	"immunology"	"University"
"1093545"	2015-03-25	"Dr Vera Golder"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Determinants of outcomes in SLE: impact of models of care, socioeconomic factors and biologic variables in a multiethnic Australian population"	"Monash University"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Rheumatology and Arthritis"	"systemic lupus erythematosus (SLE)"	"single nucleotide polymorphism (SNP)"	"social determinants of health"	"inflammatory diseases"	"health systems"	"University"
"1093616"	2015-03-25	"Dr Ming-Celine Dubosq"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Development of chimeric antigen receptors for the treatment of haematological malignancies"	"University of Sydney"	"NSW"	NA	40057	30542.75	NA	NA	NA	NA	70600	"Clinical Medicine and Science"	"CARDIOVASCULAR MEDICINE AND HAEMATOLOGY"	"Haematology"	"lymphoma"	"leukaemia"	"multiple myeloma"	"immunotherapy"	"cell therapy"	"University"
"1093637"	2015-03-25	"Mrs Holly Anderton"	"NHMRC Postgraduate Scholarships"	"Dora Lush Biomedical Postgraduate Scholarship"	"The role of TNF superfamily in skin disease"	"Walter and Eliza Hall Institute"	"VIC"	NA	27643	27643	28143	NA	NA	NA	83429	"Basic Science"	"BIOCHEMISTRY AND CELL BIOLOGY"	"Cell Development, Proliferation and Death"	"mouse models"	"inflammatory diseases"	"skin disease"	"immunology"	"cell signalling"	"Research"
"1093639"	2015-03-25	"Dr Stefan Kane"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Maternal ophthalmic artery Doppler waveform analysis in the assessment and management of pre-eclampsia"	"University of Melbourne"	"VIC"	NA	40057	40057	10514.25	NA	NA	NA	90628	"Clinical Medicine and Science"	"PAEDIATRICS AND REPRODUCTIVE MEDICINE"	"Obstetrics and Gynaecology"	"pre-eclampsia"	"pregnancy complications"	"hypertension"	"cerebrovascular sequelae"	"doppler ultrasound"	"University"
"1093703"	2015-03-25	"Ms Lauren Carpenter"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"A comprehensive approach to solutions for child oral health, wellbeing and development"	"University of Melbourne"	"VIC"	NA	27643	27643	28143	NA	NA	NA	83429	"Public Health"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Community Child Health"	"public health"	"child health"	"oral health"	"child development"	"quality of life"	"University"
"1093720"	2015-03-25	"Ms Natasha Franklin"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"The Indigenous Australian Malnutrition Project"	"Baker IDI Heart and Diabetes Institute"	"VIC"	NA	34979	34979	17989.5	NA	NA	NA	87948	"Public Health"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Aboriginal and Torres Strait Islander Health"	"public health"	"malnutrition"	"nutrition"	"screening"	"burden of disease"	"Research"
"1093728"	2015-03-25	"Dr Moya Vandeleur"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"The impact of sleep disturbance on daytime functioning, mood and quality of life in children and adolescents with cystic fibrosis."	"Monash University"	"VIC"	NA	40057	20528.5	NA	NA	NA	NA	60586	"Clinical Medicine and Science"	"PAEDIATRICS AND REPRODUCTIVE MEDICINE"	"Paediatrics"	"cystic fibrosis"	"sleep disturbance"	"respiratory medicine"	"mood disorders"	"quality of life"	"University"
"1093733"	2015-03-25	"Dr Pasquale Fedele"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Investigating the role of BLIMP1/PRDM1 and XBP1 as potential tumour suppressors in multiple myeloma."	"Walter and Eliza Hall Institute"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"IMMUNOLOGY"	"Tumour Immunology"	"immunology"	"cancer immunology"	"cancer biology"	"haematological malignancy"	"haematology"	"Research"
"1093740"	2015-03-25	"Miss Zoe Aitken"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"The association between disability acquisition, socio-economic disadvantage and health: a longitudinal analysis of trajectories of disability"	"University of Melbourne"	"VIC"	NA	27643	27643	28143	NA	NA	NA	83429	"Public Health"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Epidemiology"	"epidemiological research methods"	"social epidemiology"	"health inequalities"	"disability"	"longitudinal study"	"University"
"1093777"	2015-03-25	"Miss Brittany Campbell"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"The role of pre-conception exposures in offspring risk of asthma and allergies"	"University of Melbourne"	"VIC"	NA	27643	27643	28143	NA	NA	NA	83429	"Public Health"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Epidemiology"	"epidemiology"	"public health"	"risk factors"	"allergy"	"asthma"	"University"
"1093778"	2015-03-25	"Dr Shalini Arunogiri"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"The investigation of markers of relapse and potential therapeutic targets in methamphetamine dependence using novel techniques"	"Monash University"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"PSYCHOLOGY"	"Biological Psychology (Neuropsychology, Psychopharmacology, Physiological Psychology)"	"addiction"	"addiction treatment"	"amphetamine"	"drug relapse"	"transcranial magnetic stimulation (TMS)"	"University"
"1093784"	2015-03-25	"Dr Pramudith Sirimanna"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Development, validation and implementation of a technical and non-technical skills training curriculum for laparoscopic appendicectomy surgery"	"University of Sydney"	"NSW"	NA	40557	NA	NA	NA	NA	NA	40557	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Surgery"	"training"	"clinical competence / skills"	"laparoscopic surgery"	"assessment"	"medical education"	"University"
"1093794"	2015-03-25	"Mr Ian Skinner"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"Why do people develop chronic low back pain? An investigation of brain function as a predictor of chronic low back pain."	"University of New South Wales"	"NSW"	NA	34979	34979	23819.3333	NA	NA	NA	93777	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Physiotherapy"	"low back pain"	"musculoskeletal disorders"	"education"	"pain management"	"prevention"	"University"
"1093801"	2015-03-25	"Mr Kee Ming  CHIA"	"NHMRC Postgraduate Scholarships"	"Dora Lush Biomedical Postgraduate Scholarship"	"Androgen Receptor Signaling in Breast Cancer"	"Ludwig Institute for Cancer Research"	"VIC"	NA	27643	27643	28143	NA	NA	NA	83429	"Basic Science"	"BIOCHEMISTRY AND CELL BIOLOGY"	"Signal Transduction"	"cancer biology"	"cancer research"	"cancer treatment"	"translational research"	"cancer"	"Research"
"1093806"	2015-03-25	"Dr Louis Wang"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Molecular and structural determinants of myocardial dysfunction and prognosis in left and right heart failure."	"Victor Chang Cardiac Research Institute"	"NSW"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"CARDIOVASCULAR MEDICINE AND HAEMATOLOGY"	"Cardiology (incl. Cardiovascular Diseases)"	"cardiomyopathy"	"heart failure"	"cardiomyocytes"	"genetics"	"clinical studies"	"Research"
"1093826"	2015-03-25	"Miss Silvie Prazakova"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"The Non-Occupational Lung Asbestos Exposure Study"	"University of New South Wales"	"NSW"	NA	27643	27643	28143	NA	NA	NA	83429	"Public Health"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Environmental and Occupational Health and Safety"	"asbestos"	"exposure assessment"	"exposure"	"occupational disease"	"mesothelioma"	"University"
"1093830"	2015-03-25	"Dr Chrishan Nalliah"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Impact of renal transplantation on cardiac arrhythmia burden and type and risk of sudden cardiac death in patients with chronic kidney disease"	"Melbourne Health"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"CARDIOVASCULAR MEDICINE AND HAEMATOLOGY"	"Cardiology (incl. Cardiovascular Diseases)"	"sudden cardiac death"	"chronic renal failure"	"arrhythmia"	"electrophysiology"	"atrial arrhythmias"	"Hospital"
"1093831"	2015-03-25	"Ms Nicole Sheers"	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"Lung Volume Recruitment in Neuromuscular Disease: Can \"breath-stacking\" improve lung function, respiratory symptoms and quality of life in people with neuromuscular disorders?"	"Institute for Breathing and Sleep"	"VIC"	NA	34979	34979	35479	NA	NA	NA	105437	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Physiotherapy"	"physiotherapy"	"ventilatory support"	"neuromuscular diseases"	"respiratory failure"	"motor neuron disease (MND)"	"Research"
"1093846"	2015-03-25	"Dr Amanda Wade"	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Models of care for hepatitis C in the era of directly acting antivirals"	"Macfarlane Burnet Institute for Medical Research and Public Health"	"VIC"	NA	40057	40057	40557	NA	NA	NA	120671	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Infectious Diseases"	"hepatitis C infection"	"injecting drug use"	"access to health care"	"treatment strategies"	"service delivery"	"Research"
