"APP ID"	"Date Announced"	"Notes"	"APP YEAR"	"FUNDING TYPE"	"FUNDING SUB TYPE"	"SCIENTIFIC TITLE"	"SIMPLIFIED TITLE"	"CIA"	"APP ADMIN INSTITUTION"	"STATE"	"Start Year"	"Final Budget - Rounded"	"Funding Source"	"MAIN FUNDING GROUP"	"SECTOR"	"BROAD RESEARCH AREA"	"FOR CATEGORY"	"FIELD OF RESEARCH"	"RESEARCH KW 1"	"RESEARCH KW 2"	"RESEARCH KW 3"	"RESEARCH KW 4"	"RESEARCH KW 5"	"HEALTH KW 1"	"HEALTH KW 2"	"HEALTH KW 3"	"HEALTH KW 4"	"HEALTH KW 5"	"MEDIA SUMMARY"
1076136	2014-02-18	NA	2013	"NHMRC Development Grants"	"Development Grant"	"Development of peptide based pain therapeutics"	"Better treatments for chronic pain"	"Prof David Craik"	"University of Queensland"	"QLD"	2014	574503	"NHMRC MREA"	"Research Support"	"University"	"Basic Science"	"MEDICINAL AND BIOMOLECULAR CHEMISTRY"	"Proteins and Peptides"	"chronic pain"	"neuropathic pain"	"conotoxins"	"peptide synthesis"	"peptides"	"chemistry"	NA	NA	NA	NA	"Chronic pain from damage to the nervous system is extremely debilitating and notoriously difficult to treat. The current drug of choice, gabapentin, has serious side effects and only works in two-thirds of patients.  We have developed a drug, derived from sea snail venom, that exhibits ten times the activity of gabapentin. This proposal seeks to progress our drug to clinical trials and attract a commercial partner for its development into the market."
1076172	2014-02-18	NA	2013	"NHMRC Development Grants"	"Development Grant"	"Using a Functional Protein Array to Identify Autoantibody Biomarkers with Diagnostic Potential for Melanoma"	"Autoantibody Biomarkers for Melanoma Diagnosis"	"A/Pr Mel Ziman"	"Edith Cowan University"	"WA"	2014	452058	"NHMRC MREA"	"Research Support"	"University"	"Clinical Medicine and Science"	"ONCOLOGY AND CARCINOGENESIS"	"Cancer Diagnosis"	"melanoma"	"melanoma antigens"	"autoantibodies"	"proteomics"	"diagnosis"	"serology"	"ELISA"	NA	NA	NA	"Early diagnosis of melanoma remains extremely challenging. Currently there are no validated blood-based biomarkers for early diagnosis. Therefore, a reliable screening test is an unmet medical need. Autoantibodies are emerging as promising biomarkers for early cancer detection. In a proof of principle experiment we identified five autoantibodies that provide 95% sensitivity / specificity. Now we will confirm and validate our findings and develop a clinical test for melanoma diagnosis."
1076206	2014-02-18	NA	2013	"NHMRC Development Grants"	"Development Grant"	"Development of antimicrobial contact lenses"	"Development of antimicrobial contact lenses"	"Prof Mark Willcox"	"University of New South Wales"	"NSW"	2014	695171	"NHMRC MREA"	"Research Support"	"University"	"Clinical Medicine and Science"	"OPHTHALMOLOGY and OPTOMETRY"	"Optometry and Ophthalmology not elsewhere classified"	"contact lenses"	"keratitis"	"adhesion"	"adverse events"	"inflammation"	NA	NA	NA	NA	NA	"There are 140 million contact lens wearers worldwide. Use of contact lenses is associated with ocular inflammation (approximately 2-7% per year). We have developed novel antimicrobial coatings for contact lenses which we have shown in laboratory and animal models can reduce the ability of microbes to adhere to lenses and reduce associated inflammation. This Development project will enable us to generate proof-of-principle in a clinical cohort using existing contact lenses that have been coated using our patented processes."
1076217	2014-02-18	NA	2013	"NHMRC Development Grants"	"Development Grant"	"Development of a medical device capable of targeting non-conducting upper respiratory tract airways and an advanced drug delivery system capable of treating severe sinus infection."	"CSI-Sydney: New technologies to treat chronic sinus infection"	"A/Pr Paul Young"	"University of Sydney"	"NSW"	2014	401708	"NHMRC MREA"	"Research Support"	"University"	"Clinical Medicine and Science"	"PHARMACOLOGY AND PHARMACEUTICAL SCIENCES"	"Pharmaceutical Sciences"	"nasal delivery"	"aerosol therapy"	"biofilm"	"bacterial infection"	"imaging"	NA	NA	NA	NA	NA	"Chronic sinus infection (CSI) is prevalent and results in severe discomfort and pain for many Australians; yet amazingly, has no specific cure or effective treatment. Our multi-disciplinary research team and an Australian health and medical research company, (AFT Pharmaceuticals) have partnered to develop a novel device that specifically targets the sinuses and a formulation capable for simultaneously removing mucus, dispersing biofilms and killing bacteria in the nasal cavities."
1076238	2014-02-18	NA	2013	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Insulin requirements in pregnancy and breastfeeding in type 1 diabetes."	"The management of women with type 1 diabetes during pregnancy and breastfeeding."	"Dr Naomi Achong"	"University of Queensland"	"QLD"	2014	49195	"NHMRC MREA"	"People Support"	"University"	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Endocrinology"	"diabetes mellitus"	"pregnancy outcome"	"hypoglycaemia"	"insulin sensitivity"	"breastfeeding"	NA	NA	NA	NA	NA	"Pregnancy in women with type 1 diabetes is associated with increased risks to the mother and baby and lower rates of breastfeeding. There is a relative paucity of published studies concerning the management of these women particularly in late pregnancy, immediately after delivery and during breastfeeding. Through a series of studies this project aims to address these areas of uncertainty and thereby improve the management of these women during these periods."
1076255	2014-02-18	NA	2013	"NHMRC Partnerships"	"Partnership Project for Better Health"	"Review of Airway Dysfunction and Interdisciplinary Community-based Care in Adult Long-term Smokers (RADICALS)"	"An interdisciplinary model of care for early detection of lung damage, smoking cessation support, and a home-based exercise/self-management program"	"Dr Johnson George"	"Monash University"	"VIC"	2014	441490.55	"NHMRC MREA"	"Research Support"	"University"	"Health Services Research"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Preventive Medicine"	"chronic obstructive pulmonary disease (COPD)"	"smoking cessation"	"rehabilitation services"	"screening"	"multidisciplinary"	"guidelines"	NA	NA	NA	NA	"An interdisciplinary model of care comprising screening of long-term smokers for early detection of lung  damage, smoking cessation support, and a home-based exercise/self-management program will be  implemented and evaluated. This model could potentially reduce the burden of smoking, improve lung health and maintain health-related quality of life."
1076290	2014-02-18	NA	2013	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"The role and pathomechanisms of tau in excitotoxicity and stroke"	"The role of tau in stroke"	"Dr Mian Bi"	"University of New South Wales"	"NSW"	2014	117368	"NHMRC MREA"	"People Support"	"University"	"Basic Science"	"NEUROSCIENCES"	"Central Nervous System"	"stroke"	"Alzheimer disease"	"excitotoxicity"	"mouse models"	"knockout mouse"	NA	NA	NA	NA	NA	"The majority of stroke results from focal brain infarction, followed by substantial secondary excitotoxic damage in the surrounding areas. Tau has been shown to contribute to excitotoxicity and neurodegeneration in mouse models of Alzheimer’s disease (AD). Preliminary data show that tau reduction also protects against excitotoxic damage after experimental stroke. We aim to dissect the molecular mechanisms of stroke using a tau-deficient mouse model."
1076347	2014-02-18	NA	2013	"NHMRC Postgraduate Scholarships"	"Public Health Postgraduate Scholarship"	"Personality Disorders in the community: an epidemiological study of the association with physical and other mental health disorders and the effects on health service utilization"	"Personality disorders in the community"	"Ms Shae Quirk"	"Deakin University"	"VIC"	2014	31886.8333	"NHMRC MREA"	"People Support"	"University"	"Public Health"	"CLINICAL SCIENCES"	"Psychiatry (incl. Psychotherapy)"	"mental health"	"personality disorder"	"comorbidity"	"physical illness"	"epidemiology"	"health service utilisation"	"mental health services"	NA	NA	NA	"Personality disorders are serious psychiatric disorders. Despite this, the prevalence of these disorders in the Australian community is largely unknown, as is their influence on physical and other mental health conditions and impact on Australia’s medical and mental health care services. This epidemiological study will answer these questions, with the aim of informing public health planning and service delivery practices and prompting future health economic research in this area."
1076348	2014-02-18	NA	2013	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Prednisolone-induced hyperglycaemia: Metabolic mechanisms and optimal treatment"	"Adverse effects of therapeutic steroids"	"Dr Anjana Radhakutty"	"Flinders University"	"SA"	2014	94643.6667	"NHMRC MREA"	"People Support"	"University"	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Endocrinology"	"corticosteroids"	"energy metabolism"	"cardiovascular disease"	"insulin sensitivity"	"adipose tissue"	NA	NA	NA	NA	NA	"The effects of therapeutic glucocorticoid doses on carbohydrate and energy metabolism and cardiovascular risk have not been fully clarified. This PhD thesis will be based around two studies aiming to: 1.) Define mechanisms underlying the adverse effects of low dose prednisolone in patients with inflammatory rheumatologic disease and 2.) Improve treatment of prednisolone-induced hyperglycaemia in hospitalized patients."
1076353	2014-02-18	NA	2013	"NHMRC Postgraduate Scholarships"	"Medical/Dental Postgraduate Scholarship"	"Antenatal determinants of infant lung function and respiratory health in the first year of life"	"Genetic and environmental factors and early lung problems can be related to allergy and poor lung development in preschool age children"	"Dr Ranjana Warrier"	"Murdoch Childrens Research Institute"	"VIC"	2014	117368	"NHMRC MREA"	"People Support"	"MRI"	"Clinical Medicine and Science"	"PAEDIATRICS AND REPRODUCTIVE MEDICINE"	"Paediatrics"	"respiratory allergy"	"asthma"	"respiratory diseases"	"wheeze"	"respiratory infection"	NA	NA	NA	NA	NA	"This important new collaboration between the Murdoch Children’s Research Institute and Barwon Health explores the impact of early lung development on longer term respiratory health. It utilises a newly validated, accurate and safe technique to measure lung function in young babies and children.  Data on environmental factors and lung function will help us explore the risk factors for the development of allergy, asthma and lung infections in early life."
1076356	2014-02-18	NA	2013	"NHMRC Development Grants"	"Development Grant"	"Stability engineering of human antibody therapeutics"	"Stability engineering of human antibody therapeutics"	"Dr Daniel Christ"	"Garvan Institute of Medical Research"	"NSW"	2014	410372	"NHMRC MREA"	"Research Support"	"MRI"	"Basic Science"	"MEDICAL BIOTECHNOLOGY"	"Medical Molecular Engineering of Nucleic Acids and Proteins"	"antibody therapy"	"antibody engineering"	"antibody production"	"targeted therapy"	"protein aggregation"	NA	NA	NA	NA	NA	"Therapeutic monoclonal antibodies are among the fastest growing class of drugs with more than $30 billion sales in 2011. Unfortunately, antibodies often display limited stability and a tendency to aggregate. This greatly hinders their development and results in high failure rates of otherwise promising candidates. We have recently identified mutations that render human antibodies resistant to aggregation. Here we apply this technology to a monoclonal antibody candidate developed by a leading pharmaceutical company."
1076443	2014-02-18	NA	2013	"NHMRC Development Grants"	"Development Grant"	"Prophylactic vaccine to prevent human cytomegalovirus disease"	"A novel vaccine formaultion to prevent birth defects"	"Prof Rajiv Khanna"	"Queensland Institute of Medical Research"	"QLD"	2014	513447	"NHMRC MREA"	"Research Support"	"MRI"	"Clinical Medicine and Science"	"IMMUNOLOGY"	"Cellular Immunology"	"cytomegalovirus (CMV) infection"	"vaccine design"	"vaccine technology"	"T cell epitope"	"antibody"	NA	NA	NA	NA	NA	"Congenital cytomegalovirus (CMV) infection is one of the TORCH infections (toxoplasmosis, rubella, cytomegalovirus, and herpes simplex) and is one of major cause of birth defects. Transmission of CMV infection from mother to unborn babies can lead to deafness, blindness, small head syndrome (microcephaly), seizures and mental retardation. There is an urgent need to develop an effective vaccine against CMV.  This project is aiming to develop a novel CMV vaccine formulation for clinical testing in humans."
1076549	2014-02-18	NA	2013	"NHMRC Partnerships"	"Partnership Project for Better Health"	"Improving the Resilience, Health and Wellbeing of Australian Firefighters: An Epidemiological Study of the Metropolitan Fire Service of South Australia"	"Improving the Resilience, Health and Wellbeing of Australian Firefighters: A Study of the Metropolitan Fire Service of South Australia"	"Prof Alexander McFarlane"	"University of Adelaide"	"SA"	2014	351654.95	"NHMRC MREA"	"Research Support"	"University"	"Public Health"	"PUBLIC HEALTH AND HEALTH SERVICES"	"Mental Health"	"mental health"	"public health"	"occupational stress"	"epidemiology"	"occupational health"	"resilience"	"population health"	"anxiety disorders"	NA	NA	"Firefighters play a critical role in protecting the safety of the community. Understanding their health is essential to planning and managing personnel.  Firefighters are at risk of physical and mental injury and documenting consequences, in the setting of an ageing workforce, are needed for planning and career management. This study of the health of the Metropolitan Fire Service will be used to optimise the longevity of the careers of firefighters and the capacity of the service."
