"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"1489","All India Council for Technical Education","Production of Biothanol from concentrated black liquor waste from Rajahmundry Paper Mills","A. Uma","Jawaharlal Nehru Technological University","Centre for Biotechnology, Kukatpally",980000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_264"
"1490","All India Council for Technical Education","Tissue culture of Aquilaria Agallocha, a medicinally important tree species & their trial adopting biotechnological approach","K. Shrivastava","North Eastern Regional Institute of Science & Technology","Department of Forestry",950000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_265"
"1491","All India Council for Technical Education","Transglycosyl action of Arbutin, Ascorbic acid & Puerarin by using purified sucrose phosphorylase enzyme from microbial sources","M. Lakshmi","Jawaharlal Nehru Technological University","Institute of Science & Technology, Kukatpally",940000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_266"
"1492","All India Council for Technical Education","Design, development & testing of novel double acting power take off system for Ocean Wave Energy Conversion","A. Amarkarthik","Bannari Amman Institute of Technology","Department of Mechanical Engineering, Sathyamangalam",830000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_1"
"1493","All India Council for Technical Education","Diagnostic tester for predicting insulation robustiness of adjustable speed drives","A.E. Jayakumar","Sri Ramakrishna Engineering College","Department of Electrical & Electronics Engineering, Vattamalaipalayam, NGO Colony",600000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_2"
"1494","All India Council for Technical Education","Content based medical image retrievel","A.G. Selvarani","Sri Ramakrishna Engineering College","Department of Computer Science & Engineering, Vattamalaipalayam, NGO Colony",450000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_3"
"1495","All India Council for Technical Education","Thermal modeling of various inclusions on effective thermal conductivity measurement of Heterogeneous materials & validation with steady state method","A.P.S. Kumar","P.S.G. College of Technology","Department of Mechanical Engineering, Peelamedu",510000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_4"
"1496","All India Council for Technical Education","Development of Ultrasonic Cavitations method & computer controlled stir casting arrangement in production of metal matrix composites","A.R. Durai","Madras Institute of Technology","Department of Production Engineering, Chromepet",500000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_5"
"1497","All India Council for Technical Education","Solar Photovoltaic Powered PCM integrated cooling system for fruits/vegetables preservation in Remote locations","A.R. Prasad","Sri Sairam Engineering College","Department of Mechanical Engineering, Sai Leo Nagar",375000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_6"
"1498","All India Council for Technical Education","Development of an Axial Fretting Fatigue Testing setups in Axial & bending loading condition","A. Satyadevi","A.U. Engineering College","Department of Mechanical Engineering",1000000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_7"
"1499","All India Council for Technical Education","Managerial excellence through Indian Ethos","A.V. Rajagopalan","T.A. Pai Management Institute","P.B. 9, Alevoor Road, 80, Badagabettu",500000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_8"
"1500","All India Council for Technical Education","Iterative detection - decoding in OFDMA systems for multimedia transmission","A. Vasuki","Kumaraguru College of Technology","Department of Electronics & Communication Engineering, Chinnavedampatti Post",250000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_9"
"1501","All India Council for Technical Education","Biotechnological interventions for production of Lactic & commercially important organic acids form starch containing agro wastes","A. Ganguli","Thapar University","Department of Biotechnlogy & Environmental Sciences",550000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_10"
"1502","All India Council for Technical Education","Electrical discharge based technique for diesel engine emission control - A non conventional approach to environmental protection","A.D. Srinivasan","Sri Jayachamarajendra College of Engineering","Department of Mechanical Engineering, Mansagangothri",890000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_11"
"1503","All India Council for Technical Education","Managing disability access plan for Chennai","A.R. Mohammed","Anna University","Sardar Patel Road, Guindy",355000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_12"
"1504","All India Council for Technical Education","Phytophospholipid complexes in improvement of bioavailability of some herbal drugs","A. Semalty","Hemwati Nandan Bahuguna Garhwal University","Department of Pharmaceutical Sciences, Chauras Campus, P.O. Kilkieshwar",1000000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_13"
"1505","All India Council for Technical Education","Study of effectiveness of marketing policies & practices adopted by rural intervention organization in Uttarakhand","A.C. Pandey","Hemwati Nandan Bahuguna Garhwal University","Chauras Campus, P.O. Kilkieshwar",281000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_14"
"1506","All India Council for Technical Education","Moments & fourier descriptors - Based 2 D invariant object recognition","A. Wahi","Bannari Amman Institute of Technology","Department of Information Technology, Sathyamangalam",350000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_15"
"1507","All India Council for Technical Education","Oscillatory phenomena at the liquid - liquid interface-investigation into phase transfer catalyst systems","A.K. Das","Sikkim Manipal Institute of Technology","Department of Chemistry",700000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_16"
"1508","All India Council for Technical Education","Sentiment Lexicon for effective mining of users 'Opinion on products from web'","K.M. Anilkumar","Sri Jayachamarajendra College of Engineering","Department of Computer Science & Engineering, Mansagangothri",350000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_17"
"1509","All India Council for Technical Education","Comparative study of effectiveness of Breakwaters & Groynes for the protection of Kerala Coast","A. Joseph","Thangal Kunju Musaliar College of Engineering","Department of Civil Engineering, Karikode",850000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_18"
"1510","All India Council for Technical Education","Cigarette smoke induced neurogeni pain & inflammation in Airways: Focus on modulation by TRP Chennels & Cannabinoid receptors","A.S.G. Majumdar","Bombay College of Pharmacy","Department of Pharmacology, Kalina, Santacruz",700000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_19"
"1511","All India Council for Technical Education","Development of drug delivery systems for Nitric Oxide releasing paracetamol derivatives","A. Thakkar","I.S.F. College of Pharmacy","Department of Pharmacy, G.T. Road",850000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_20"
"1512","All India Council for Technical Education","Construction of a novel assembler for reduction of hanoff delays in WLAN","Arun","Noorul Islam University","Department of Computer Science &  Engineering, Kumaracoil, Thuckalay",230000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_21"
"1513","All India Council for Technical Education","Seismic retro fitting of RC columns using high performance ferrocement","B. Palani","Annamalai University","Department of Civil & Structural Engineering, Faculty of Engineering & Technology, Chidambaram",600000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_22"
"1514","All India Council for Technical Education","Computer aided design, synthesis & antithyperglycemic activity of some novel selective glitazones as possible Insulin sensitizers","B.R.P. Kumar","J.S.S. College of Pharmacy","Department of Pharmacutical Chemistry, P.B. No. 20, Rocklands",750000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_23"
"1515","All India Council for Technical Education","Predictive analysis of clinical databases","B. Sathiyabhama","Sona College of Technology","Department of Computer Science & Engineering, Thiargarajar Polytechnic Road, Sona Nagar",500000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_24"
"1516","All India Council for Technical Education","Synthesis of novel non toxic quantum dots for early stage detection of Cancer","B. Venkatachalapathy","Rajalakshmi Engeenring College","Department of Chemistry, Rajalakshmi Nagar, Thandalam",800000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_25"
"1517","All India Council for Technical Education","Development  & performance evaluation of supercapacitors based on hydrous Managanese oxide layers by electrochemical deposition","C.D. Lokhande","Shivaji University","Department of Physics, Vidyanagar",800000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_26"
"1518","All India Council for Technical Education","Development of thermally sprayed HVOF composite coatings of inconel 718 & Titania on mildsteel substrate","C.S. Ramesh","P.E.S. Institute of Technology","Department of Mechanical Engineering, 100 Feet Road, BSK III Stage",1000000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_27"
"1519","All India Council for Technical Education","Slab effects on seismic performance of moment frame buildings","C. Umarani","Anna University","Department of Civil Engineering, Centre for Tech. Dev. & Transfer, Sardar Patel Road, Guindy",600000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_28"
"1520","All India Council for Technical Education","A study on business ethics & marketing practices of selected pharmaceutical companies in India with special reference to Bihar","C. Singh","L.N. Mishra Institute of Economic Development & Social Change","1, Bailey Road",730000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_29"
"1521","All India Council for Technical Education","Formulation & development of nanofibers of poorly soluble drugs","D.H.N. Durga","Sri Vishnu College of Pharmacy","Department of Pharmaceutical Technology, Vishnupur, West Godavari District",850000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_30"
"1522","All India Council for Technical Education","Fuzzy Algorithms to characterization nature of speech impairments in children with speech disorders","D. Gaur","Institute of Technology & Management University","Department of Computer Science & Information Technology, HUDA, Sector 23 A",250000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_31"
"1523","All India Council for Technical Education","In search of an empirical framework for evaluation of corporate social responsibility","D. Roy","Burdwan University","Dr. R. Ghatak, Golapbag",187500,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_32"
"1524","All India Council for Technical Education","Design & Synthesis of novel Protein Tyrosine Phosphatase (PTP 1B) inhibitors & their evaluation for Anti-Diabetic activity","D.V. Thakkar","A.R. College of Pharmacy & G.H. Patel Institute of Pharmacy","Department of Pharmaceutical Chemistry, P.O. Box No. 19",700000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_33"
"1525","All India Council for Technical Education","Involvement of Tol like receptors in type UU Diabetes Mellitus, Obesity & Arthrities & its modulation using natural resources","G.B. Shah","K.B. Institute of Pharmaceutical Education & Research","Department of Pharmacy, Sector 23",1600000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_34"
"1526","All India Council for Technical Education","Frequency control & voltage control","G. Devdas","C.M.R. College of Engineering","Department of Electronics & Communication Engineering",500000,24,"2009-10","AICTE","Indian Rupees","Months","AICTE_2009-10_35"
