"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"642","Ministry of Environment and Forests","Biodiversity of Macro Fungi in Andhra Pradesh: Application in paper & pulp industries for biobleaching & biopulping","M.A.S. Charya","Kakatiya University","Department of Microbiology",1312800,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_3"
"643","Ministry of Environment and Forests","STREAT - Sustainable semi-decentralized sewage treatment - wastewater reuse, nutrient recovery & biogas production in the Delhi metropolitan area","M. Khare","Indian Institute of Technology (Delhi)","Department of Civil Engineering, Block IV, Hauz Khas",2152800,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_4"
"644","Ministry of Environment and Forests","Synthesis of novel nanosized semiconductor photocatalyst for Sonophotocatalytic degradation of organic pollutants from industrial wastewater","T. Sivasankar","National Institute of Technology (Tiruchirapalli)","Department of Chemical Engineering",2480880,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_5"
"645","Ministry of Environment and Forests","All India coordinated research project on sacred grove ecosystem service assessment: Assessment of ecosystem services in sacred grooves of Himachal Pradesh, North Western Himalaya","S.S. Samant","G.B. Pant Institute of Himalayan Environment & Development","Himachal Unit,  Biodiversity Conservation & Management",760000,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_6"
"646","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Meghalaya","S.K. Barik","North-Eastern Hill University","Department of Botany, School of Life Sciences",1163000,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_7"
"647","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment from Northern Western Ghats of Maharashtra","A. Patwardhan","M.E.S. Abasaheb Garware College","Karve Road",745400,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_8"
"648","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Central Western Ghats in Karnataka","T.V. Ramachandra","Indian Institute of Science","Energy & Wetland Research Group, Centre for Ecological Sciences",752000,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_9"
"649","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in the Kerala part of Western Ghats","U. Chandrashekara","Kerala Forest Research Institute","Sub Centre, Nilambur, Chandakunnu",1009200,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_10"
"650","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Goa","M.K. Janarthanam","Goa University","Department of Botany",860000,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_11"
"651","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Uttarakhand","N.P. Todaria","Hemwati Nandan Bahuguna Garhwal University","Department of Forestry & N.R.",771400,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_12"
"652","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Arunachal Pradesh","O.P. Tripathi","North Eastern Regional Institute of Science & Technology","Department of Forestry",836800,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_13"
"653","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment, Manipur, NE, India","P.S. Yadava","Manipur University","Centre of Advance Study in Life Science",760800,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_14"
"654","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Madhya Pradesh","A. Tiwari","Jiwaji University","School of Studies in Botany",1250000,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_15"
"655","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment: Evaluation of ecosystem services rendered by sacred forests of Western Odisha","N. Behera","Sambalpur University","School of Life Sciences, Jyoti Vihar",654800,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_16"
"656","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Inland plains of Tamil Nadu","M. Amirthalingam","C.P.R. Environmental Education Centre","1 Eldams Road",472000,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_17"
"657","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Tropical Dry Evergreen Forests on the Coromandel Coast of India","N. Parthasarathi","Pondicherry University","Department of Ecology & Environmental Science",584600,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_18"
"658","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment: Evaluation of Ecosystem Services provided by sacred groves in selected locations in Karnataka & Kerala","K. Haridasan","Institute of Ayurveda & Integrative Medicine","FRLHT, 74/2, Jarakabande Kaval, Attur PO, Via Yelkahanka",775400,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_19"
"659","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Eastern Ghats","K.K. Rao","Andhra University","Department of Environmental Sciences",722400,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_20"
"660","Ministry of Environment and Forests","Reduction of Chromium toxicity using nanoparticles: Laboratory & field scale study","D. Paul","Indian Institute of Technology (Kanpur)","Department of Civil Engineering",2816080,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_1"
"661","Ministry of Environment and Forests","Efficacy validation of soil amendments & microbial cultures in reducing pesticide residues in soil, crops & ground water under field conditions","A. Srivastava","G.B. Pant University of Agriculture & Technology","College of Basic Science & Humanities",1988954,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_2"
"662","Ministry of Environment and Forests","Biodiversity of Macro Fungi in Andhra Pradesh: Application in paper & pulp industries for biobleaching & biopulping","M.A.S. Charya","Kakatiya University","Department of Microbiology",1312800,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_3"
"663","Ministry of Environment and Forests","STREAT - Sustainable semi-decentralized sewage treatment - wastewater reuse, nutrient recovery & biogas production in the Delhi metropolitan area","M. Khare","Indian Institute of Technology (Delhi)","Department of Civil Engineering, Block IV, Hauz Khas",2152800,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_4"
"664","Ministry of Environment and Forests","Synthesis of novel nanosized semiconductor photocatalyst for Sonophotocatalytic degradation of organic pollutants from industrial wastewater","T. Sivasankar","National Institute of Technology (Tiruchirapalli)","Department of Chemical Engineering",2480880,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_5"
"665","Ministry of Environment and Forests","All India coordinated research project on sacred grove ecosystem service assessment: Assessment of ecosystem services in sacred grooves of Himachal Pradesh, North Western Himalaya","S.S. Samant","G.B. Pant Institute of Himalayan Environment & Development","Himachal Unit,  Biodiversity Conservation & Management",760000,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_6"
"666","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Meghalaya","S.K. Barik","North-Eastern Hill University","Department of Botany, School of Life Sciences",1163000,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_7"
"667","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment from Northern Western Ghats of Maharashtra","A. Patwardhan","M.E.S. Abasaheb Garware College","Karve Road",745400,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_8"
"668","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Central Western Ghats in Karnataka","T.V. Ramachandra","Indian Institute of Science","Energy & Wetland Research Group, Centre for Ecological Sciences",752000,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_9"
"669","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in the Kerala part of Western Ghats","U. Chandrashekara","Kerala Forest Research Institute","Sub Centre, Nilambur, Chandakunnu",1009200,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_10"
"670","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Goa","M.K. Janarthanam","Goa University","Department of Botany",860000,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_11"
"671","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Uttarakhand","N.P. Todaria","Hemwati Nandan Bahuguna Garhwal University","Department of Forestry & N.R.",771400,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_12"
"672","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Arunachal Pradesh","O.P. Tripathi","North Eastern Regional Institute of Science & Technology","Department of Forestry",836800,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_13"
"673","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment, Manipur, NE, India","P.S. Yadava","Manipur University","Centre of Advance Study in Life Science",760800,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_14"
"674","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Madhya Pradesh","A. Tiwari","Jiwaji University","School of Studies in Botany",1250000,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_15"
"675","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment: Evaluation of ecosystem services rendered by sacred forests of Western Odisha","N. Behera","Sambalpur University","School of Life Sciences, Jyoti Vihar",654800,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_16"
"676","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Inland plains of Tamil Nadu","M. Amirthalingam","C.P.R. Environmental Education Centre","1 Eldams Road",472000,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_17"
"677","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Tropical Dry Evergreen Forests on the Coromandel Coast of India","N. Parthasarathi","Pondicherry University","Department of Ecology & Environmental Science",584600,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_18"
"678","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment: Evaluation of Ecosystem Services provided by sacred groves in selected locations in Karnataka & Kerala","K. Haridasan","Institute of Ayurveda & Integrative Medicine","FRLHT, 74/2, Jarakabande Kaval, Attur PO, Via Yelkahanka",775400,24,"2014-15","MOEF","Indian Rupees","Months","MOEF_2014-15_19"
