"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"4731","Indian Council of Medical Research","Population by implementing multi-component health & nutrition education intervention as a sustainable model of intervention improving health & nutritional status of vulnerable segment of ..","A. Lakshmaiah","National Institute of Nutrition","Near Tarnaka Flyover, Jamai-Osmania",682115,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_63"
"4732","Indian Council of Medical Research","Multicentric trial to study the effect of early active mobilization as compared to three weeks immobilization following tendon transfer procedured for claw hand","J. Joshua","The Leprosy Mission Premananda Memorial Leprosy Hospital","259A Acharya Prafulla Chandra Road",1356993,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_64"
"4733","Indian Council of Medical Research","Intervention as a sustainable model of intervention improving health & vulnerable segment of multi-component health ..","A.B. Singh","CSIR-Institute of Genomics & Integrative Biology","Near Jubilee Hall, Mall Road",607500,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_65"
"4734","Indian Council of Medical Research","Technical & laboratory support with quality assessment & orientation workshop during 2015-16, for Etiological diagnosis of AES/JE cases in Bihar, India","A. Jain","King George's Medical University","Shah Mina Road",4151310,12,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_66"
"4735","Indian Council of Medical Research","Improving health & nutritional status of vulnerable segment of population by implementing multi-component health & nutrition as a sustainable model of intervention","S.D. Kokoty","Fakhruddin Ali Ahmed Medical College","Barpeta-Hospital-Jania Road, Joti Gaon",607500,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_67"
"4736","Indian Council of Medical Research","A study on endemicity of Leprosy & utilization of health services in selected areas of Uttar Pradesh, Chhattisgarh: Role of Lep-Pcrin early detection & treatment among household contacts of Leprosy cases .. Phase II Study","P.S. Mohanty","National Jalma Institute for Leprosy & other Mycobacterial Diseases","P.O. Box 101, Dr. M. Miyazaki Marg, Tajganj",4191515,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_68"
"4737","Indian Council of Medical Research","Improving health & nutritional status of vulnerable segment of population by implementing multi-component health & nutrutuin education intervention as a sustainable model of intervention","P.K. Mitra","Sikkim Manipal Institute of Medical Sciences","5th Mile, NH 13A, Tadong",607500,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_69"
"4738","Indian Council of Medical Research","Improving health & nutritional status of vulnerable segment of population by implementing multi-component health & nutrition education intervention as a sustainable model of intervention","V. Khamu","Naga Hospital Authority","Hospital Colony",607500,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_70"
"4739","Indian Council of Medical Research","Improving health & nutritional status of vulnerable segment of population by implementing multi-component health & nutrition education intervention as a sustainable model of intervention","N. Peter","Directorate of Health Services","Lumar Dai Lane",607500,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_71"
"4740","Indian Council of Medical Research","Crohn's disease in India: A multicenter study from a country where Intestinal Tuberculosis as well as Johne's disease in endemic","L. Gunaseelan","Veterinary Public Health Epidemiology"," ",766000,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_72"
"4741","Indian Council of Medical Research","Crohn's disease in India: A multicenter study from a country where Intestinal Tuberculosis as well as Johne's disease is endemic","D.S. Chauhan","National Jalma Institute for Leprosy & other Mycobacterial Diseases","Dr. M. Miyazaki Marg, Tajganj",1614800,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_73"
"4742","Indian Council of Medical Research","Crohn's disease in India: A multicenter study from a country where Intestinal Tuberculosis as well as Johne's disease is endemic","J.S. Sohal","Amity Institute of Microbial Technology"," ",1100250,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_74"
"4743","Indian Council of Medical Research","Crohn's disease in India: A multicenter study from a country where Intestinal Tuberculosis as well as Johne's disease is endemic","P. Dandapat","ICAR-Indian Veterinary Research Institute","37, Belgachia Road, MIG, HIG Housing, Tale",927300,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_75"
"4744","Indian Council of Medical Research","Crohn's disease in India: A multicenter study from a country where Intestinal Tuberculosis as well as Johne's disease is endemic","S.V. Singh","ICAR-Central Institute for Research on Goats","Farah Main Bazar Road, Makhdum",1395458,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_76"
"4745","Indian Council of Medical Research","A study on gender inequality in health seeking behavior among Santhal tribes of Jharkhand","H.K. Chaturvedi","National Institute of Medical Statistics"," ",3790478,30,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_1"
"4746","Indian Council of Medical Research","Testing of self help yoga manual for Indian caregivers of persons with Schizophrenia living in the community: A single blind randomized controlled study","A. Jagannathan","Swami Vivekananda Yoga Anusandhana Samsthana"," ",1995660,21,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_2"
"4747","Indian Council of Medical Research","Community engagement in control of some vector borne diseases: A community based intervention in Alappuzha municipality","R.G. Babu","National Institute of Virology","Field Unit",2210096,24,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_3"
"4748","Indian Council of Medical Research","Prevalence of general health status & functional impairments in Geriatric population of Sikkim, India","N.J. Sonowal","Sikkim Manipal College of Physiotherapy"," ",1413525,54,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_4"
"4749","Indian Council of Medical Research","Impact of awareness programme on symptom management among advanced cancer patients & their family caregivers","M.G. Nayak","Manipal College of Nursing"," ",598500,24,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_5"
"4750","Indian Council of Medical Research","A study on the causes that lead to work related stress amongst the police officers & the impact of it on their health: A study of Uttarakhand region, India","R.L. Dhar","Indian Institute of Technology (Roorkee)"," ",1373856,20,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_6"
"4751","Indian Council of Medical Research","A characterization of virulence markers in Shigella species & its correlation with disease manifestations in patients with Diarrhea & Dysentary","G. Choudhury","Assam Medical College & Hospital"," ",1972894,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_7"
"4752","Indian Council of Medical Research","Cell cluster formation in intervertebral disc degeneration & its elevance to disc regeneration","P. Lama","Sikkim Manipal Institute of Medical Sciences"," ",911500,24,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_8"
"4753","Indian Council of Medical Research","Umbilical cord Ferritin status & its effect on Brainstem Evoked Response Audiometry (BERA) threshold in the new born","S. Das","Sikkim Manipal Institute of Medical Sciences"," ",1504888,18,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_9"
"4754","Indian Council of Medical Research","Identification of genetic factors causing in patients with Keratoconus","N. Jeyabalan","Narayana Nethralaya Foundation"," ",2796450,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_10"
"4755","Indian Council of Medical Research","Epigenetic mechanisms of Embryonic stem cells Pluripotency & differentiation","S. Kurukuti","Hyderabad University"," ",4755920,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_11"
"4756","Indian Council of Medical Research","Harnessing induced Pleuripotent Stem Cells (iPSCs) technology for understanding the pathophysiology & management of human primary immenodeficiency disorders","M.R. Madkaikar","ICMR-National Institute of Immunohaematology","Parel",4310400,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_12"
"4757","Indian Council of Medical Research","Genome-wide association studies for pharmacogenomics of steroid response in eye","S. Chitipothu","Vision Research Foundation","Sankara Nethralaya",5129780,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_13"
"4758","Indian Council of Medical Research","Pharmacogenetic study of commonly used anti-cancer drugs: Implication of ADME gene polymorphisms in the treatment of Indian cancer patients","V. Gota","Advanced Centre for Treatment Research & Education in Cancer","Tata Memorial Centre",3444840,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_14"
"4759","Indian Council of Medical Research","Modulation of functional dynamics of Pregnane & Xenobiotic Receptor (PXR) by histone acetyl transferase protein TIP60 dependent acetylation: A novel regulatory mechanism","A. Gupta","Shiv Nadar University","Gautam Buddha Nagar",3546500,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_15"
"4760","Indian Council of Medical Research","Nutraceutical & protective influence of Epigallocatechin Gallate (EGCG) in islet functions in chronic pancreatitis-A proof of concept study in rodents","M. Sasikala","Asian Institute of Gastroentrology"," ",1762600,18,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_16"
"4761","Indian Council of Medical Research","Pharmacogenetics of statin & clopidogrel in coronary artery disease patients of south Indian population","A.K. Munirajan","Dr. A.L. Mudaliar P.G. Institute of Basic Medical Sciences"," ",5267280,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_17"
"4762","Indian Council of Medical Research","Genetic polymorphisms of serotonergic pathways genes & their association studies with disease severity & response to selective serotonin re-uptake inhibitors in patients with major depressive diso","R. Kukreti","CSIR-Institute of Genomics & Integrative Biology"," ",6259722,54,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_18"
"4763","Indian Council of Medical Research","Development of human stem cells-based in vitro platform for drug screening & toxicological studies","R. Pal","Manipal Institute of Regenerative Medicine"," ",3141180,32,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_19"
"4764","Indian Council of Medical Research","Effective differentiation of iPS cells to hepatocyte-like cells by modulating miRNAs","S.K. Sarin","Institute of Liver & Biliary Sciences"," ",3671712,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_20"
"4765","Indian Council of Medical Research","Epigenetic alterations inducing oncogenicity in stem cell derivatives","Z. Ghosh","Bose Institute"," ",2188000,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_21"
"4766","Indian Council of Medical Research","Genetic determinants of platelet response to low-dose Aspirin therapy","R. Christopher","National Institute of Mental Health & Neuro Sciences"," ",3028200,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_22"
"4767","Indian Council of Medical Research","Derivation of functional hepatocytes from human induced pluri-potent cells","A. Shiras","National Centre for Cell Sciences"," ",3721538,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_23"
"4768","Indian Council of Medical Research","Monitoring of leptospirosis in human & animals: Molecular epidemiology & development of recombinant antigen based diagnostics","B. Vinayagamurthy","Project Directorate on Animal Disease Monitoring & Surveillance","Hebbal",4054192,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_24"
"4769","Indian Council of Medical Research","Cytotoxin-associated gene L.Polymorphisms in helicobacter pylori & their impact on gastric integrin & disintegrin metalloproteases","K.N. Prasad","Sanjay Gandhi P.G. Institute of Medical Sciences"," ",1966230,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_25"
"4770","Indian Council of Medical Research","Development of a biofilm model for medical scopes & to test the biofilm-detaching efficacy of newer disinfectants","M. Biswal","P.G. Institute of Medical Education & Research"," ",1374944,24,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_26"
"4771","Indian Council of Medical Research","Molecular analysis of physiological alterations associated with occupational health hazards & risk factors during heat stress  implicated with the circadian & ultradian system","B. Giri","West Bengal State University","Berunanpukhuria",2841820,36,"2016-17","ICMR","Indian Rupees","Months","ICMR_2016-17_27"
